benchmark,method,role,arm_key,teacher_job,probe_job,ckpt_step,valid_rows,probe,target,action_dim,dim_name,r2,n_train,n_test,source_dir,note
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,current_action,6,gripper,0.188088,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,-1,mean,0.369966,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,0,dx,0.359667,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,1,dy,0.832101,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,2,dz,0.791092,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,3,droll,0.265847,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,4,dpitch,0.065904,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,5,dyaw,0.083945,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,clam,alternate,lp_clam35d_run6_44424197,44424197,44424199,100000,7228830,ridge,future_action_mean,6,gripper,0.191210,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam_44424197_ckpt100000,"run6: first CLAM arm, 35-d per-step chunk target, beta=5e-4 (SR 51.29)."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,-1,mean,0.683618,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,0,dx,0.770675,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,1,dy,0.948874,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,2,dz,0.921693,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,3,droll,0.467969,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,4,dpitch,0.412957,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,5,dyaw,0.436084,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,current_action,6,gripper,0.827077,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,-1,mean,0.661808,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,0,dx,0.733731,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,1,dy,0.931293,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,2,dz,0.917987,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,3,droll,0.394649,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,4,dpitch,0.373336,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,5,dyaw,0.445821,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,mlp,future_action_mean,6,gripper,0.835839,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,-1,mean,0.328060,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,0,dx,0.194707,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,1,dy,0.865994,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,2,dz,0.740266,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,3,droll,0.170896,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,4,dpitch,0.086493,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,5,dyaw,0.016330,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,current_action,6,gripper,0.221733,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,-1,mean,0.303249,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,0,dx,0.136607,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,1,dy,0.807049,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,2,dz,0.766513,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,3,droll,0.132473,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,4,dpitch,0.060737,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,5,dyaw,0.014241,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,laof,canonical,lp_flowbmse_run13_45415659,45415659,,100000,7228830,ridge,future_action_mean,6,gripper,0.205121,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_flowbmse_flowbmse_45415659_ckpt100000,"run13 (lp_run13_flowbmse): LAOF flow decoder, bounded-MSE objective, seed 1000. Not yet written up in the brain; policy 45418140 evaluated on st-07."
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,-1,mean,0.621216,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,0,dx,0.674217,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,1,dy,0.940482,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,2,dz,0.894759,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,3,droll,0.488970,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,4,dpitch,0.332959,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,5,dyaw,0.373811,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,current_action,6,gripper,0.643314,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,-1,mean,0.591895,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,0,dx,0.629567,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,1,dy,0.912538,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,2,dz,0.892086,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,3,droll,0.387183,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,4,dpitch,0.268769,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,5,dyaw,0.397293,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,mlp,future_action_mean,6,gripper,0.655829,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,-1,mean,0.378102,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,0,dx,0.283394,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,1,dy,0.887683,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,2,dz,0.807513,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,3,droll,0.290073,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,4,dpitch,0.157757,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,5,dyaw,0.031120,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,current_action,6,gripper,0.189171,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,-1,mean,0.340326,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,0,dx,0.195094,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,1,dy,0.823759,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,2,dz,0.808844,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,3,droll,0.230756,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,4,dpitch,0.110226,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,5,dyaw,0.030247,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,dino,canonical,lp_dino_run7_44422849,44422849,44422851,100000,7228830,ridge,future_action_mean,6,gripper,0.183359,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dino_dino_44422849_ckpt100000,run7: DINOv3 tokenizer arm (UniVLA-style).
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,-1,mean,0.708407,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,0,dx,0.781805,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,1,dy,0.950497,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,2,dz,0.915426,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,3,droll,0.624155,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,4,dpitch,0.423082,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,5,dyaw,0.537906,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,current_action,6,gripper,0.725974,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,-1,mean,0.684814,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,0,dx,0.740435,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,1,dy,0.931905,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,2,dz,0.913239,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,3,droll,0.539986,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,4,dpitch,0.381727,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
